DATE,GCC_RAW
"Oct 19, 2020",0.349
"Oct 20, 2020",0.364
"Oct 21, 2020",0.358
"Oct 22, 2020",0.356
"Oct 23, 2020",0.355
"Oct 24, 2020",0.354
"Oct 25, 2020",0.328
"Oct 26, 2020",0.351
"Oct 27, 2020",0.346
"Oct 28, 2020",0.336
"Oct 29, 2020",0.332
"Oct 30, 2020",0.353
"Oct 31, 2020",0.349
"Nov 1, 2020",0.335
"Nov 2, 2020",0.346
"Nov 3, 2020",0.334
"Nov 4, 2020",0.33
"Nov 5, 2020",0.33
"Nov 6, 2020",0.336
"Nov 7, 2020",0.338
"Nov 8, 2020",0.38
"Nov 9, 2020",0.363
"Nov 10, 2020",0.378
"Nov 11, 2020",0.366
"Nov 12, 2020",0.342
"Nov 13, 2020",0.37
"Nov 14, 2020",0.367
"Nov 15, 2020",0.331
"Nov 16, 2020",0.353
"Nov 17, 2020",0.383
"Nov 18, 2020",0.379
"Nov 19, 2020",0.379
"Nov 20, 2020",0.347
"Nov 21, 2020",0.375
"Nov 22, 2020",0.346
"Nov 23, 2020",0.348
"Nov 24, 2020",0.373
"Nov 25, 2020",0.373
"Nov 26, 2020",0.335
"Nov 27, 2020",0.35
"Nov 28, 2020",0.339
"Nov 29, 2020",0.356
"Nov 30, 2020",0.382
"Dec 1, 2020",0.385
"Dec 2, 2020",0.385
"Dec 3, 2020",0.403
"Dec 4, 2020",0.397
"Dec 5, 2020",0.342
"Dec 6, 2020",0.398
"Dec 7, 2020",0.332
"Dec 8, 2020",0.373
"Dec 9, 2020",0.336
"Dec 10, 2020",0.4
"Dec 11, 2020",0.398
"Dec 12, 2020",0.376
"Dec 13, 2020",0.343
"Dec 14, 2020",0.334
"Dec 15, 2020",0.395
"Dec 16, 2020",0.328
"Dec 17, 2020",0.335
"Dec 18, 2020",0.377
"Dec 19, 2020",0.402
"Dec 20, 2020",0.406
"Dec 21, 2020",0.406
"Dec 22, 2020",0.338
"Dec 23, 2020",0.327
"Dec 24, 2020",0.331
"Dec 25, 2020",0.414
"Dec 26, 2020",0.409
"Dec 27, 2020",0.407
"Dec 28, 2020",0.403
"Dec 29, 2020",0.406
"Dec 30, 2020",0.388
"Dec 31, 2020",0.407
